prefix;date;station_name;value;value_flu;read_value_flu;transmission_type_name;qtd_measurements;max_value
62800000;2023-12-02 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;12.860.416.666.666.600;12.860.416.666.666.600;1.784.156.249.999.990;WEBSERVICE;96;130.0
62800000;2023-12-03 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;13.172.916.666.666.600;13.172.916.666.666.600;19.228.125.000.000.000;WEBSERVICE;96;134.0
62800000;2023-12-04 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;13.694.791.666.666.600;13.694.791.666.666.600;21.614.895.833.333.300;WEBSERVICE;96;144.0
62800000;2023-12-05 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;13.489.583.333.333.300;13.489.583.333.333.300;20.661.666.666.666.600;WEBSERVICE;96;138.0
62800000;2023-12-06 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;13.027.083.333.333.300;13.027.083.333.333.300;18.581.145.833.333.300;WEBSERVICE;96;133.0
62800000;2023-12-07 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;12.630.208.333.333.300;12.630.208.333.333.300;16.845.520.833.333.300;WEBSERVICE;96;128.0
62800000;2023-12-08 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;12.903.125;12.903.125;18.050.520.833.333.300;WEBSERVICE;96;135.0
62800000;2023-12-09 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;12.141.666.666.666.600;12.141.666.666.666.600;1.478.385.416.666.660;WEBSERVICE;96;124.0
62800000;2023-12-10 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.734.375;11.734.375;13.129.999.999.999.900;WEBSERVICE;96;119.0
62800000;2023-12-11 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.586.458.333.333.300;11.586.458.333.333.300;12.547.187.499.999.900;WEBSERVICE;96;117.0
62800000;2023-12-12 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.722.916.666.666.600;11.722.916.666.666.600;1.308.333.333.333.330;WEBSERVICE;96;118.0
62800000;2023-12-13 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.658.333.333.333.300;11.658.333.333.333.300;12.828.020.833.333.300;WEBSERVICE;96;118.0
62800000;2023-12-14 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.738.541.666.666.600;11.738.541.666.666.600;13.144.166.666.666.600;WEBSERVICE;96;118.0
62800000;2023-12-15 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;118.0;118.0;13.390.000.000.000.000;WEBSERVICE;96;118.0
62800000;2023-12-16 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.627.848.101.265.800;11.627.848.101.265.800;1.271.025.316.455.690;WEBSERVICE;79;118.0
62800000;2023-12-17 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.080.952.380.952.300;11.080.952.380.952.300;1.060.952.380.952.370;WEBSERVICE;84;112.0
62800000;2023-12-18 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.089.583.333.333.300;11.089.583.333.333.300;10.648.541.666.666.600;WEBSERVICE;96;115.0
62800000;2023-12-19 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.872.916.666.666.600;10.872.916.666.666.600;983.979.166.666.668;WEBSERVICE;96;110.0
62800000;2023-12-20 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.722.916.666.666.600;10.722.916.666.666.600;9.292.500.000.000.010;WEBSERVICE;96;108.0
62800000;2023-12-21 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.629.166.666.666.600;10.629.166.666.666.600;896.208.333.333.334;WEBSERVICE;96;107.0
62800000;2023-12-22 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.869.791.666.666.600;11.869.791.666.666.600;13.947.604.166.666.600;WEBSERVICE;96;140.0
62800000;2023-12-23 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.978.125;11.978.125;1.412.583.333.333.330;WEBSERVICE;96;129.0
62800000;2023-12-24 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;13.789.583.333.333.300;13.789.583.333.333.300;22.071.770.833.333.300;WEBSERVICE;96;144.0
62800000;2023-12-25 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;13.528.125;13.528.125;2.082.937.500.000.000;WEBSERVICE;96;136.0
62800000;2023-12-26 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;13.317.708.333.333.300;13.317.708.333.333.300;1.987.968.749.999.990;WEBSERVICE;96;135.0
62800000;2023-12-27 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;13.722.916.666.666.600;13.722.916.666.666.600;21.733.333.333.333.300;WEBSERVICE;96;139.0
62800000;2023-12-28 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;13.322.916.666.666.600;13.322.916.666.666.600;19.918.541.666.666.600;WEBSERVICE;96;138.0
62800000;2023-12-29 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;12.364.583.333.333.300;12.364.583.333.333.300;15.718.229.166.666.600;WEBSERVICE;96;127.0
62800000;2023-12-30 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.752.083.333.333.300;11.752.083.333.333.300;13.202.187.499.999.900;WEBSERVICE;96;120.0
62800000;2023-12-31 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.817.708.333.333.300;11.817.708.333.333.300;13.460.833.333.333.300;WEBSERVICE;96;119.0
62800000;2024-01-01 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.432.291.666.666.600;11.432.291.666.666.600;11.945.937.500.000.000;WEBSERVICE;96;117.0
62800000;2024-01-02 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.233.333.333.333.300;11.233.333.333.333.300;1.117.666.666.666.660;WEBSERVICE;96;113.0
62800000;2024-01-03 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.155.208.333.333.300;11.155.208.333.333.300;10.884.270.833.333.300;WEBSERVICE;96;112.0
62800000;2024-01-04 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.194.791.666.666.600;11.194.791.666.666.600;11.033.437.499.999.900;WEBSERVICE;96;114.0
62800000;2024-01-05 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.332.291.666.666.600;11.332.291.666.666.600;11.557.395.833.333.300;WEBSERVICE;96;115.0
62800000;2024-01-06 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;116.375;116.375;12.746.770.833.333.300;WEBSERVICE;96;118.0
62800000;2024-01-07 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;118.0;118.0;13.390.000.000.000.000;WEBSERVICE;96;118.0
62800000;2024-01-08 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.654.166.666.666.600;11.654.166.666.666.600;12.813.437.499.999.900;WEBSERVICE;96;118.0
62800000;2024-01-09 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.315.625;11.315.625;1.149.541.666.666.660;WEBSERVICE;96;115.0
62800000;2024-01-10 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;109.875;109.875;1.026.375.000.000.000;WEBSERVICE;96;111.0
62800000;2024-01-11 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;108.375;108.375;9.708.750.000.000.020;WEBSERVICE;96;109.0
62800000;2024-01-12 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;1.100.625;1.100.625;10.333.124.999.999.900;WEBSERVICE;96;111.0
62800000;2024-01-13 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.109.375;11.109.375;1.071.468.749.999.990;WEBSERVICE;96;112.0
62800000;2024-01-14 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;125.625;125.625;1.661.677.083.333.330;WEBSERVICE;96;137.0
62800000;2024-01-15 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;12.003.125;12.003.125;14.212.812.499.999.900;WEBSERVICE;96;122.0
62800000;2024-01-16 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;12.082.291.666.666.600;12.082.291.666.666.600;14.537.812.500.000.000;WEBSERVICE;96;123.0
62800000;2024-01-17 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;12.198.958.333.333.300;12.198.958.333.333.300;15.019.583.333.333.300;WEBSERVICE;96;123.0
62800000;2024-01-18 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.938.541.666.666.600;11.938.541.666.666.600;1.394.822.916.666.660;WEBSERVICE;96;120.0
62800000;2024-01-19 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.738.541.666.666.600;11.738.541.666.666.600;13.144.166.666.666.600;WEBSERVICE;96;118.0
62800000;2024-01-20 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.560.416.666.666.600;11.560.416.666.666.600;12.445.625.000.000.000;WEBSERVICE;96;117.0
62800000;2024-01-21 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;114.0;114.0;11.820.000.000.000.000;WEBSERVICE;96;114.0
62800000;2024-01-22 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;114.0;114.0;11.820.000.000.000.000;WEBSERVICE;96;114.0
62800000;2024-01-23 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.398.958.333.333.300;11.398.958.333.333.300;11.815.937.500.000.000;WEBSERVICE;96;114.0
62800000;2024-01-24 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.270.833.333.333.300;11.270.833.333.333.300;11.319.166.666.666.600;WEBSERVICE;96;113.0
62800000;2024-01-25 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;110.5;110.5;10.494.999.999.999.900;WEBSERVICE;96;112.0
62800000;2024-01-26 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.871.875;10.871.875;9.835.937.500.000.020;WEBSERVICE;96;109.0
62800000;2024-01-27 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.740.625;10.740.625;9.356.250.000.000.010;WEBSERVICE;96;108.0
62800000;2024-01-28 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.633.333.333.333.300;10.633.333.333.333.300;8.976.666.666.666.680;WEBSERVICE;96;107.0
62800000;2024-01-29 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.598.958.333.333.300;10.598.958.333.333.300;8.856.315.789.473.690;WEBSERVICE;96;106.0
62800000;2024-01-30 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.658.333.333.333.300;10.658.333.333.333.300;9.064.166.666.666.670;WEBSERVICE;96;107.0
62800000;2024-01-31 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;107.0;107.0;9.210.000.000.000.010;WEBSERVICE;96;107.0
62800000;2024-02-01 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;107.0;107.0;9.210.000.000.000.010;WEBSERVICE;96;107.0
62800000;2024-02-02 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.745.833.333.333.300;10.745.833.333.333.300;9.375.000.000.000.010;WEBSERVICE;96;108.0
62800000;2024-02-03 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;1.076.875;1.076.875;9.457.812.500.000.010;WEBSERVICE;96;109.0
62800000;2024-02-04 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.101.041.666.666.600;11.101.041.666.666.600;10.689.479.166.666.600;WEBSERVICE;96;115.0
62800000;2024-02-05 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.977.083.333.333.300;10.977.083.333.333.300;1.022.520.833.333.330;WEBSERVICE;96;111.0
62800000;2024-02-06 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.872.916.666.666.600;10.872.916.666.666.600;983.979.166.666.669;WEBSERVICE;96;109.0
62800000;2024-02-07 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.908.333.333.333.300;10.908.333.333.333.300;9.970.833.333.333.350;WEBSERVICE;96;110.0
62800000;2024-02-08 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.026.041.666.666.600;11.026.041.666.666.600;10.406.354.166.666.600;WEBSERVICE;96;111.0
62800000;2024-02-09 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.083.333.333.333.300;11.083.333.333.333.300;10.618.333.333.333.300;WEBSERVICE;96;111.0
62800000;2024-02-10 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.983.333.333.333.300;10.983.333.333.333.300;10.248.333.333.333.300;WEBSERVICE;96;110.0
62800000;2024-02-11 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.815.625;10.815.625;962.781.250.000.002;WEBSERVICE;96;109.0
62800000;2024-02-12 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.694.791.666.666.600;10.694.791.666.666.600;9.193.958.333.333.340;WEBSERVICE;96;108.0
62800000;2024-02-13 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.509.375;10.509.375;8.542.812.499.999.990;WEBSERVICE;96;106.0
62800000;2024-02-14 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.401.041.666.666.600;10.401.041.666.666.600;816.364.583.333.333;WEBSERVICE;96;105.0
62800000;2024-02-15 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.951.041.666.666.600;11.951.041.666.666.600;14.189.583.333.333.300;WEBSERVICE;96;136.0
62800000;2024-02-16 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.815.625;11.815.625;13.462.708.333.333.300;WEBSERVICE;96;124.0
62800000;2024-02-17 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;117.375;117.375;13.140.937.500.000.000;WEBSERVICE;96;118.0
62800000;2024-02-18 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.811.458.333.333.300;11.811.458.333.333.300;13.435.833.333.333.300;WEBSERVICE;96;119.0
62800000;2024-02-19 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;12.486.458.333.333.300;12.486.458.333.333.300;1.624.572.916.666.660;WEBSERVICE;96;130.0
62800000;2024-02-20 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;13.264.583.333.333.300;13.264.583.333.333.300;19.650.520.833.333.300;WEBSERVICE;96;138.0
62800000;2024-02-21 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;12.680.208.333.333.300;12.680.208.333.333.300;17.067.083.333.333.300;WEBSERVICE;96;132.0
62800000;2024-02-22 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;12.319.791.666.666.600;12.319.791.666.666.600;15.523.125.000.000.000;WEBSERVICE;96;124.0
62800000;2024-02-23 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;12.505.208.333.333.300;12.505.208.333.333.300;1.631.083.333.333.330;WEBSERVICE;96;128.0
62800000;2024-02-24 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;13.164.583.333.333.300;13.164.583.333.333.300;1.919.447.916.666.660;WEBSERVICE;96;134.0
62800000;2024-02-25 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;13.314.583.333.333.300;13.314.583.333.333.300;1.986.562.499.999.990;WEBSERVICE;96;134.0
62800000;2024-02-26 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;13.086.458.333.333.300;13.086.458.333.333.300;1.883.906.250.000.000;WEBSERVICE;96;131.0
62800000;2024-02-27 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;12.795.833.333.333.300;12.795.833.333.333.300;17.558.958.333.333.300;WEBSERVICE;96;131.0
62800000;2024-02-28 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;1.244.375;1.244.375;16.047.812.500.000.000;WEBSERVICE;96;126.0
62800000;2024-02-29 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;121.0;121.0;14.609.999.999.999.900;WEBSERVICE;96;122.0
62800000;2024-03-01 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.853.125;11.853.125;13.603.958.333.333.300;WEBSERVICE;96;120.0
62800000;2024-03-02 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.591.666.666.666.600;11.591.666.666.666.600;12.567.500.000.000.000;WEBSERVICE;96;117.0
62800000;2024-03-03 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.445.833.333.333.300;11.445.833.333.333.300;11.998.750.000.000.000;WEBSERVICE;96;115.0
62800000;2024-03-04 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.277.083.333.333.300;11.277.083.333.333.300;1.134.333.333.333.330;WEBSERVICE;96;114.0
62800000;2024-03-05 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.591.666.666.666.600;11.591.666.666.666.600;12.594.583.333.333.300;WEBSERVICE;96;125.0
62800000;2024-03-06 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;12.272.916.666.666.600;12.272.916.666.666.600;15.400.104.166.666.600;WEBSERVICE;96;135.0
62800000;2024-03-07 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.413.541.666.666.600;11.413.541.666.666.600;11.875.937.499.999.900;WEBSERVICE;96;119.0
62800000;2024-03-08 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;1.111.875;1.111.875;1.074.937.499.999.990;WEBSERVICE;96;112.0
62800000;2024-03-09 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.284.375;11.284.375;11.383.124.999.999.900;WEBSERVICE;96;116.0
62800000;2024-03-10 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;12.155.208.333.333.300;12.155.208.333.333.300;1.486.041.666.666.660;WEBSERVICE;96;128.0
62800000;2024-03-11 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;1.200.625;1.200.625;14.226.249.999.999.900;WEBSERVICE;96;123.0
62800000;2024-03-12 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;12.492.708.333.333.300;12.492.708.333.333.300;1.625.666.666.666.660;WEBSERVICE;96;126.0
62800000;2024-03-13 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;12.892.708.333.333.300;12.892.708.333.333.300;18.013.229.166.666.600;WEBSERVICE;96;135.0
62800000;2024-03-14 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;12.180.208.333.333.300;12.180.208.333.333.300;14.941.249.999.999.900;WEBSERVICE;96;124.0
62800000;2024-03-15 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.748.958.333.333.300;11.748.958.333.333.300;13.187.395.833.333.300;WEBSERVICE;96;119.0
62800000;2024-03-16 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;1.153.125;1.153.125;12.331.875.000.000.000;WEBSERVICE;96;116.0
62800000;2024-03-17 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.382.291.666.666.600;11.382.291.666.666.600;11.751.666.666.666.600;WEBSERVICE;96;114.0
62800000;2024-03-18 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.034.375;11.034.375;10.437.187.499.999.900;WEBSERVICE;96;112.0
62800000;2024-03-19 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.045.833.333.333.300;11.045.833.333.333.300;1.047.958.333.333.330;WEBSERVICE;96;111.0
62800000;2024-03-20 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.503.125;11.503.125;12.246.666.666.666.600;WEBSERVICE;96;123.0
62800000;2024-03-21 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.589.583.333.333.300;11.589.583.333.333.300;12.559.375.000.000.000;WEBSERVICE;96;117.0
62800000;2024-03-22 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.333.333.333.333.300;11.333.333.333.333.300;11.559.999.999.999.900;WEBSERVICE;96;114.0
62800000;2024-03-23 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;1.148.125;1.148.125;12.136.875.000.000.000;WEBSERVICE;96;115.0
62800000;2024-03-24 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.923.958.333.333.300;11.923.958.333.333.300;13.930.312.499.999.900;WEBSERVICE;96;129.0
62800000;2024-03-25 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;12.994.791.666.666.600;12.994.791.666.666.600;18.431.250.000.000.000;WEBSERVICE;96;131.0
62800000;2024-03-26 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;13.552.083.333.333.300;13.552.083.333.333.300;20.974.270.833.333.300;WEBSERVICE;96;144.0
62800000;2024-03-27 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;13.477.083.333.333.300;13.477.083.333.333.300;2.061.583.333.333.330;WEBSERVICE;96;142.0
62800000;2024-03-28 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;13.835.294.117.647.000;13.835.294.117.647.000;22.259.999.999.999.900;WEBSERVICE;51;139.0
62800000;2024-03-30 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;13.870.238.095.238.000;13.870.238.095.238.000;22.421.666.666.666.600;WEBSERVICE;84;140.0
62800000;2024-03-31 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;13.452.083.333.333.300;13.452.083.333.333.300;20.489.166.666.666.600;WEBSERVICE;96;137.0
62800000;2024-04-01 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;13.013.541.666.666.600;13.013.541.666.666.600;18.516.145.833.333.300;WEBSERVICE;96;132.0
62800000;2024-04-02 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;12.588.541.666.666.600;12.588.541.666.666.600;16.669.479.166.666.600;WEBSERVICE;96;128.0
62800000;2024-04-03 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.789.583.333.333.300;11.789.583.333.333.300;13.348.333.333.333.300;WEBSERVICE;96;119.0
62800000;2024-04-04 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.630.208.333.333.300;11.630.208.333.333.300;12.717.812.499.999.900;WEBSERVICE;96;117.0
62800000;2024-04-05 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.948.958.333.333.300;11.948.958.333.333.300;1.399.958.333.333.330;WEBSERVICE;96;121.0
62800000;2024-04-06 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.232.291.666.666.600;11.232.291.666.666.600;1.117.322.916.666.660;WEBSERVICE;96;115.0
62800000;2024-04-07 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.620.833.333.333.300;11.620.833.333.333.300;12.687.500.000.000.000;WEBSERVICE;96;119.0
62800000;2024-04-08 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.148.936.170.212.700;11.148.936.170.212.700;1.086.170.212.765.950;WEBSERVICE;47;113.0
62800000;2024-04-11 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.248.809.523.809.500;11.248.809.523.809.500;11.235.476.190.476.100;WEBSERVICE;84;113.0
62800000;2024-04-12 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.113.432.835.820.800;11.113.432.835.820.800;10.729.701.492.537.300;WEBSERVICE;67;112.0
62800000;2024-04-14 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.211.904.761.904.700;11.211.904.761.904.700;11.095.238.095.238.000;WEBSERVICE;84;113.0
62800000;2024-04-15 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;113.0;113.0;11.429.999.999.999.900;WEBSERVICE;96;113.0
62800000;2024-04-16 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.267.708.333.333.300;11.267.708.333.333.300;1.130.729.166.666.660;WEBSERVICE;96;113.0
62800000;2024-04-17 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;112.0;112.0;11.049.999.999.999.900;WEBSERVICE;96;112.0
62800000;2024-04-18 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.201.041.666.666.600;11.201.041.666.666.600;11.059.062.499.999.900;WEBSERVICE;96;116.0
62800000;2024-04-19 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;11.401.041.666.666.600;11.401.041.666.666.600;1.183.447.916.666.660;WEBSERVICE;96;116.0
62800000;2024-04-20 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.880.208.333.333.300;10.880.208.333.333.300;9.866.770.833.333.350;WEBSERVICE;96;109.0
62800000;2024-04-21 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.819.791.666.666.600;10.819.791.666.666.600;9.643.229.166.666.680;WEBSERVICE;96;109.0
62800000;2024-04-22 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;108.0;108.0;957.000.000.000.002;WEBSERVICE;96;108.0
62800000;2024-04-23 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.753.125;10.753.125;9.401.250.000.000.010;WEBSERVICE;96;108.0
62800000;2024-04-24 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.645.833.333.333.300;10.645.833.333.333.300;9.020.416.666.666.680;WEBSERVICE;96;107.0
62800000;2024-04-25 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.615.625;10.615.625;8.915.312.500.000.000;WEBSERVICE;96;108.0
62800000;2024-04-26 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;10.612.121.212.121.200;10.612.121.212.121.200;890.272.727.272.728;WEBSERVICE;66;108.0
;;FALTANDO DADOS DESTE PERIODO;;;;;;
62800000;2024-05-06 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;101.0;101.0;7.139.999.999.999.980;WEBSERVICE;91;101.0
62800000;2024-05-07 00:00:00 UTC;UHE PROMISSÃO FAZENDA SÃO BENEDITO;100.125;100.125;6.860.000.000.000.000;WEBSERVICE;96;101.0
